Member_number,Date,productId,items,productName,price,order_value
2993,24-06-2014,18,2,yogurt,2.2,4.4
4938,13-10-2014,26,1,berries,10.8,10.8
2753,07-07-2014,2,2,whole milk,1.8,3.6
3450,03-04-2014,22,3,root vegetables,1.8,5.4
4745,14-08-2014,3,3,pip fruit,3.0,9.0
2520,18-12-2014,51,3,dessert,1.15,3.4499999999999997
1260,09-07-2014,19,1,sausage,3.1,3.1
4121,21-04-2014,7,1,citrus fruit,1.5,1.5
3145,16-08-2014,7,2,citrus fruit,1.5,3.0
3479,10-05-2014,5,2,rolls/buns,1.2,2.4
1166,17-02-2014,22,2,root vegetables,1.8,3.6
3021,22-06-2014,22,1,root vegetables,1.8,1.8
2489,06-02-2014,50,1,bottled beer,1.8,1.8
3343,16-06-2014,2,2,whole milk,1.8,3.6
3028,04-01-2014,83,1,white bread,0.3,0.3
4866,29-06-2014,7,1,citrus fruit,1.5,1.5
4943,01-05-2014,48,3,finished products,6.5,19.5
1636,08-08-2014,4,3,other vegetables,0.8,2.4000000000000004
3593,21-09-2014,7,2,citrus fruit,1.5,3.0
2835,23-07-2014,2,2,whole milk,1.8,3.6
1383,24-03-2014,66,3,onions,1.3,3.9000000000000004
2545,26-05-2014,7,1,citrus fruit,1.5,1.5
4719,28-09-2014,2,2,whole milk,1.8,3.6
2065,20-07-2014,15,2,specialty bar,5.2,10.4
2941,13-06-2014,17,2,bottled water,0.5,1.0
4430,21-05-2014,7,1,citrus fruit,1.5,1.5
4019,18-05-2014,100,3,chewing gum,0.5,1.5
1407,10-09-2014,83,2,white bread,0.3,0.6
2960,03-09-2014,36,3,frozen meals,9.7,29.099999999999998
1343,07-02-2014,10,3,chicken,7.2,21.6
4715,31-01-2014,19,1,sausage,3.1,3.1
3174,10-11-2014,17,1,bottled water,0.5,0.5
1623,07-12-2014,101,1,canned fish,2.1,2.1
2506,27-02-2014,17,1,bottled water,0.5,0.5
4799,01-04-2014,51,1,dessert,1.15,1.15
2360,09-07-2014,5,1,rolls/buns,1.2,1.2
4822,21-08-2014,2,2,whole milk,1.8,3.6
1554,04-02-2014,8,3,beef,19.5,58.5
1867,18-03-2014,4,1,other vegetables,0.8,0.8
2148,20-11-2014,1,2,tropical fruit,7.803532318,15.607064636
3863,19-07-2014,7,3,citrus fruit,1.5,4.5
1010,23-08-2014,17,1,bottled water,0.5,0.5
2768,05-05-2014,24,1,pastry,3.1,3.1
2218,06-11-2014,65,2,candy,3.6,7.2
3785,16-08-2014,22,3,root vegetables,1.8,5.4
4823,05-01-2014,64,1,UHT-milk,2.1,2.1
1475,05-03-2014,24,3,pastry,3.1,9.3
1052,15-01-2014,22,2,root vegetables,1.8,3.6
2565,16-09-2014,18,1,yogurt,2.2,2.2
4259,23-07-2014,25,3,canned beer,1.1,3.3000000000000003
1061,31-07-2014,74,2,whipped/sour cream,5.5,11.0
4001,11-06-2014,51,2,dessert,1.15,2.3
1620,21-07-2014,36,1,frozen meals,9.7,9.7
3458,27-06-2014,5,3,rolls/buns,1.2,3.5999999999999996
2178,11-10-2014,8,1,beef,19.5,19.5
1995,14-06-2014,4,1,other vegetables,0.8,0.8
2161,24-09-2014,22,3,root vegetables,1.8,5.4
3349,12-07-2014,127,3,organic sausage,8.6,25.799999999999997
3742,26-09-2014,38,3,soda,0.8,2.4000000000000004
1244,24-11-2014,65,2,candy,3.6,7.2
3609,13-05-2014,15,2,specialty bar,5.2,10.4
2375,31-03-2014,26,3,berries,10.8,32.400000000000006
2974,24-05-2014,1,2,tropical fruit,7.803532318,15.607064636
3030,06-12-2014,4,1,other vegetables,0.8,0.8
3737,22-12-2014,74,3,whipped/sour cream,5.5,16.5
3619,15-03-2014,45,1,curd,9.8,9.8
3705,28-02-2014,12,3,fruit/vegetable juice,2.1,6.300000000000001
3974,25-08-2014,2,1,whole milk,1.8,1.8
1798,06-10-2014,50,3,bottled beer,1.8,5.4
3272,18-04-2014,74,1,whipped/sour cream,5.5,5.5
2666,26-05-2014,2,3,whole milk,1.8,5.4
2717,02-01-2014,12,3,fruit/vegetable juice,2.1,6.300000000000001
1095,25-03-2014,18,2,yogurt,2.2,4.4
1480,22-12-2014,3,1,pip fruit,3.0,3.0
2865,23-09-2014,22,2,root vegetables,1.8,3.6
1482,22-10-2014,5,1,rolls/buns,1.2,1.2
3184,20-04-2014,2,2,whole milk,1.8,3.6
1468,21-08-2014,22,3,root vegetables,1.8,5.4
4077,25-12-2014,17,2,bottled water,0.5,1.0
3888,16-10-2014,23,2,pork,7.2,14.4
3972,07-04-2014,78,3,baking powder,1.8,5.4
2967,27-05-2014,2,2,whole milk,1.8,3.6
3380,16-08-2014,4,3,other vegetables,0.8,2.4000000000000004
2207,03-12-2014,66,1,onions,1.3,1.3
3600,08-04-2014,16,2,butter milk,6.1,12.2
4618,09-07-2014,151,3,cocoa drinks,2.1,6.300000000000001
2680,16-03-2014,4,3,other vegetables,0.8,2.4000000000000004
1651,23-03-2014,75,2,frozen vegetables,2.5,5.0
2934,22-03-2014,2,1,whole milk,1.8,1.8
2860,15-09-2014,133,2,flower soil/fertilizer,2.83,5.66
1307,01-11-2014,4,3,other vegetables,0.8,2.4000000000000004
4628,15-12-2014,29,1,ham,15.2,15.2
1240,27-11-2014,38,2,soda,0.8,1.6
3666,14-06-2014,2,3,whole milk,1.8,5.4
4008,14-10-2014,4,2,other vegetables,0.8,1.6
3386,07-08-2014,4,1,other vegetables,0.8,0.8
2472,19-06-2014,37,1,herbs,6.5,6.5
1323,18-06-2014,2,1,whole milk,1.8,1.8
1654,08-09-2014,2,1,whole milk,1.8,1.8
3620,17-05-2014,38,1,soda,0.8,0.8
4952,03-09-2014,8,2,beef,19.5,39.0
3966,07-01-2014,2,1,whole milk,1.8,1.8
1964,23-03-2014,1,1,tropical fruit,7.803532318,7.803532318
2504,16-12-2014,45,3,curd,9.8,29.400000000000002
4500,04-02-2014,128,1,soft cheese,7.2,7.2
1454,03-05-2014,10,3,chicken,7.2,21.6
1066,01-02-2014,22,3,root vegetables,1.8,5.4
3692,09-01-2014,8,3,beef,19.5,58.5
2445,17-04-2014,3,2,pip fruit,3.0,6.0
1860,31-01-2014,19,2,sausage,3.1,6.2
1153,19-08-2014,10,3,chicken,7.2,21.6
3317,10-08-2014,38,2,soda,0.8,1.6
1957,20-03-2014,22,1,root vegetables,1.8,1.8
4303,28-11-2014,22,2,root vegetables,1.8,3.6
3556,04-10-2014,45,1,curd,9.8,9.8
1282,04-05-2014,4,1,other vegetables,0.8,0.8
4034,29-08-2014,7,2,citrus fruit,1.5,3.0
2807,17-07-2014,2,2,whole milk,1.8,3.6
2232,25-01-2014,69,3,domestic eggs,1.25,3.75
2303,12-06-2014,8,2,beef,19.5,39.0
2050,20-10-2014,64,2,UHT-milk,2.1,4.2
3381,05-12-2014,40,2,grapes,9.4,18.8
3402,17-05-2014,83,1,white bread,0.3,0.3
3072,12-11-2014,21,1,hamburger meat,12.3,12.3
3381,30-10-2014,11,1,butter,3.2,3.2
1367,31-01-2014,2,3,whole milk,1.8,5.4
1895,23-01-2014,66,3,onions,1.3,3.9000000000000004
3267,14-11-2014,20,3,brown bread,0.8,2.4000000000000004
4192,17-02-2014,22,1,root vegetables,1.8,1.8
2274,04-12-2014,10,2,chicken,7.2,14.4
4430,03-10-2014,19,3,sausage,3.1,9.3
4329,23-10-2014,1,3,tropical fruit,7.803532318,23.410596954
1922,30-05-2014,2,1,whole milk,1.8,1.8
2154,14-08-2014,2,3,whole milk,1.8,5.4
4523,06-08-2014,44,2,newspapers,3.2,6.4
1136,02-05-2014,7,1,citrus fruit,1.5,1.5
3439,27-04-2014,2,1,whole milk,1.8,1.8
2980,27-11-2014,2,2,whole milk,1.8,3.6
2509,17-08-2014,85,2,cling film/bags,2.2,4.4
4845,10-07-2014,11,2,butter,3.2,6.4
3589,24-07-2014,72,3,salt,0.7,2.0999999999999996
4505,18-01-2014,1,2,tropical fruit,7.803532318,15.607064636
2744,06-05-2014,5,1,rolls/buns,1.2,1.2
4236,04-03-2014,10,2,chicken,7.2,14.4
3928,07-08-2014,7,1,citrus fruit,1.5,1.5
1207,28-04-2014,29,1,ham,15.2,15.2
2578,19-04-2014,88,3,house keeping products,8.5,25.5
1553,09-05-2014,7,2,citrus fruit,1.5,3.0
3942,01-01-2014,4,3,other vegetables,0.8,2.4000000000000004
1583,27-11-2014,7,2,citrus fruit,1.5,3.0
2133,24-05-2014,4,2,other vegetables,0.8,1.6
4860,14-11-2014,5,2,rolls/buns,1.2,2.4
4548,09-10-2014,37,2,herbs,6.5,13.0
2610,01-01-2014,21,2,hamburger meat,12.3,24.6
2344,22-02-2014,5,1,rolls/buns,1.2,1.2
2920,12-05-2014,70,1,margarine,3.5,3.5
3847,14-03-2014,26,2,berries,10.8,21.6
1991,31-10-2014,56,1,white wine,14.2,14.2
2241,17-02-2014,22,3,root vegetables,1.8,5.4
2794,18-02-2014,10,3,chicken,7.2,21.6
3871,05-10-2014,5,3,rolls/buns,1.2,3.5999999999999996
4085,15-04-2014,17,2,bottled water,0.5,1.0
3964,11-03-2014,22,2,root vegetables,1.8,3.6
1111,24-10-2014,17,1,bottled water,0.5,0.5
1294,14-08-2014,22,1,root vegetables,1.8,1.8
1338,11-08-2014,64,1,UHT-milk,2.1,2.1
1079,07-10-2014,32,3,red/blush wine,12.2,36.599999999999994
1794,14-04-2014,7,3,citrus fruit,1.5,4.5
4715,10-11-2014,22,3,root vegetables,1.8,5.4
4694,01-06-2014,1,3,tropical fruit,7.803532318,23.410596954
4156,19-08-2014,104,1,cat food,11.2,11.2
4264,16-03-2014,2,2,whole milk,1.8,3.6
1732,03-04-2014,7,2,citrus fruit,1.5,3.0
1161,26-01-2014,8,3,beef,19.5,58.5
4058,07-02-2014,2,2,whole milk,1.8,3.6
4183,08-10-2014,50,2,bottled beer,1.8,3.6
4371,29-03-2014,78,2,baking powder,1.8,3.6
3218,06-01-2014,24,3,pastry,3.1,9.3
3094,02-07-2014,2,1,whole milk,1.8,1.8
2082,10-10-2014,12,1,fruit/vegetable juice,2.1,2.1
3015,31-01-2014,29,2,ham,15.2,30.4
4582,22-06-2014,23,1,pork,7.2,7.2
4851,20-05-2014,19,1,sausage,3.1,3.1
3766,20-02-2014,23,3,pork,7.2,21.6
4199,05-04-2014,22,3,root vegetables,1.8,5.4
3663,28-08-2014,23,2,pork,7.2,14.4
2044,17-03-2014,18,2,yogurt,2.2,4.4
1566,30-01-2014,1,2,tropical fruit,7.803532318,15.607064636
3698,22-09-2014,71,3,shopping bags,5.12,15.36
3815,30-01-2014,2,1,whole milk,1.8,1.8
4634,10-05-2014,7,3,citrus fruit,1.5,4.5
2051,03-12-2014,5,3,rolls/buns,1.2,3.5999999999999996
2252,17-12-2014,38,1,soda,0.8,0.8
4502,04-06-2014,3,1,pip fruit,3.0,3.0
2169,25-06-2014,1,2,tropical fruit,7.803532318,15.607064636
3237,07-08-2014,4,1,other vegetables,0.8,0.8
1999,31-05-2014,1,1,tropical fruit,7.803532318,7.803532318
2175,02-11-2014,30,1,turkey,12.5,12.5
4177,05-02-2014,8,1,beef,19.5,19.5
2014,08-08-2014,4,2,other vegetables,0.8,1.6
2991,22-04-2014,64,2,UHT-milk,2.1,4.2
3334,09-01-2014,22,1,root vegetables,1.8,1.8
1580,24-02-2014,1,1,tropical fruit,7.803532318,7.803532318
4094,14-07-2014,18,2,yogurt,2.2,4.4
4163,05-11-2014,22,2,root vegetables,1.8,3.6
2991,01-03-2014,22,1,root vegetables,1.8,1.8
4744,23-12-2014,4,3,other vegetables,0.8,2.4000000000000004
3896,02-04-2014,3,2,pip fruit,3.0,6.0
2560,19-04-2014,22,2,root vegetables,1.8,3.6
2236,07-01-2014,50,2,bottled beer,1.8,3.6
2778,29-06-2014,40,1,grapes,9.4,9.4
3960,14-05-2014,45,1,curd,9.8,9.8
2258,21-01-2014,142,2,seasonal products,5.4,10.8
4286,22-11-2014,57,1,meat,8.5,8.5
2239,23-11-2014,69,1,domestic eggs,1.25,1.25
4728,11-06-2014,24,2,pastry,3.1,6.2
3439,28-03-2014,65,1,candy,3.6,3.6
3353,13-07-2014,14,3,chocolate,11.5,34.5
2127,19-11-2014,3,1,pip fruit,3.0,3.0
1513,29-05-2014,74,1,whipped/sour cream,5.5,5.5
1134,11-05-2014,24,2,pastry,3.1,6.2
1286,26-04-2014,23,2,pork,7.2,14.4
1123,09-08-2014,5,3,rolls/buns,1.2,3.5999999999999996
4327,05-08-2014,27,1,coffee,8.5,8.5
4814,01-12-2014,3,3,pip fruit,3.0,9.0
3277,28-08-2014,40,3,grapes,9.4,28.200000000000003
4272,06-05-2014,104,2,cat food,11.2,22.4
3363,06-08-2014,22,1,root vegetables,1.8,1.8
1896,16-12-2014,11,2,butter,3.2,6.4
2524,13-10-2014,45,3,curd,9.8,29.400000000000002
4243,02-07-2014,4,3,other vegetables,0.8,2.4000000000000004
4930,13-08-2014,1,2,tropical fruit,7.803532318,15.607064636
3465,27-01-2014,54,2,condensed milk,3.5,7.0
3938,16-08-2014,4,2,other vegetables,0.8,1.6
2849,11-02-2014,64,2,UHT-milk,2.1,4.2
1894,19-08-2014,22,2,root vegetables,1.8,3.6
2738,11-02-2014,8,3,beef,19.5,58.5
1000,24-06-2014,2,2,whole milk,1.8,3.6
2626,14-02-2014,14,1,chocolate,11.5,11.5
4216,17-11-2014,20,3,brown bread,0.8,2.4000000000000004
1810,09-06-2014,23,3,pork,7.2,21.6
1125,30-05-2014,22,1,root vegetables,1.8,1.8
4392,10-07-2014,13,1,packaged fruit/vegetables,3.5,3.5
3957,19-07-2014,99,3,canned vegetables,5.7,17.1
4084,28-09-2014,17,2,bottled water,0.5,1.0
3672,19-06-2014,35,3,sugar,1.2,3.5999999999999996
3531,18-03-2014,65,3,candy,3.6,10.8
2066,05-02-2014,75,1,frozen vegetables,2.5,2.5
4376,23-07-2014,18,3,yogurt,2.2,6.6000000000000005
1662,27-01-2014,5,2,rolls/buns,1.2,2.4
3728,17-06-2014,51,1,dessert,1.15,1.15
2045,02-04-2014,1,3,tropical fruit,7.803532318,23.410596954
2067,05-04-2014,49,3,beverages,1.1,3.3000000000000003
3743,16-10-2014,1,2,tropical fruit,7.803532318,15.607064636
1735,22-04-2014,45,3,curd,9.8,29.400000000000002
1547,07-07-2014,66,3,onions,1.3,3.9000000000000004
2451,26-02-2014,3,3,pip fruit,3.0,9.0
1661,02-03-2014,22,3,root vegetables,1.8,5.4
2365,29-11-2014,59,2,hard cheese,4.5,9.0
4932,14-05-2014,3,3,pip fruit,3.0,9.0
2310,31-10-2014,22,3,root vegetables,1.8,5.4
2138,03-11-2014,38,3,soda,0.8,2.4000000000000004
2903,08-05-2014,1,1,tropical fruit,7.803532318,7.803532318
1512,03-06-2014,39,2,detergent,5.5,11.0
3204,16-12-2014,60,1,cream cheese ,6.3,6.3
3324,10-11-2014,52,1,dog food,12.6,12.6
1653,29-05-2014,2,2,whole milk,1.8,3.6
1428,23-08-2014,70,1,margarine,3.5,3.5
4598,05-11-2014,22,1,root vegetables,1.8,1.8
4233,18-08-2014,23,1,pork,7.2,7.2
4130,24-10-2014,26,2,berries,10.8,21.6
3537,21-06-2014,60,3,cream cheese ,6.3,18.9
3475,23-12-2014,4,2,other vegetables,0.8,1.6
2799,24-09-2014,4,2,other vegetables,0.8,1.6
1188,21-11-2014,4,2,other vegetables,0.8,1.6
1747,17-09-2014,45,1,curd,9.8,9.8
4782,17-04-2014,41,3,processed cheese,6.4,19.200000000000003
1609,21-12-2014,4,2,other vegetables,0.8,1.6
1077,07-10-2014,4,2,other vegetables,0.8,1.6
1190,24-04-2014,21,3,hamburger meat,12.3,36.900000000000006
2746,13-02-2014,130,3,dental care,11.45,34.349999999999994
2556,11-11-2014,4,3,other vegetables,0.8,2.4000000000000004
2351,18-09-2014,125,1,instant coffee,4.9,4.9
3570,14-09-2014,4,3,other vegetables,0.8,2.4000000000000004
2550,24-12-2014,65,1,candy,3.6,3.6
2031,20-03-2014,29,2,ham,15.2,30.4
2160,28-06-2014,11,1,butter,3.2,3.2
1420,25-03-2014,69,3,domestic eggs,1.25,3.75
2960,28-11-2014,28,1,misc. beverages,1.2,1.2
3334,27-03-2014,3,3,pip fruit,3.0,9.0
3840,31-10-2014,17,1,bottled water,0.5,0.5
3516,18-01-2014,51,2,dessert,1.15,2.3
3435,30-07-2014,1,1,tropical fruit,7.803532318,7.803532318
2428,01-04-2014,2,2,whole milk,1.8,3.6
3639,23-07-2014,22,3,root vegetables,1.8,5.4
4173,14-02-2014,65,2,candy,3.6,7.2
4275,03-04-2014,4,3,other vegetables,0.8,2.4000000000000004
2320,22-04-2014,1,3,tropical fruit,7.803532318,23.410596954
2522,08-08-2014,12,2,fruit/vegetable juice,2.1,4.2
2399,18-08-2014,74,2,whipped/sour cream,5.5,11.0
4097,20-06-2014,38,1,soda,0.8,0.8
1517,11-09-2014,58,1,ice cream,1.8,1.8
4187,16-04-2014,25,2,canned beer,1.1,2.2
2553,16-08-2014,25,2,canned beer,1.1,2.2
4164,27-03-2014,51,2,dessert,1.15,2.3
3123,17-10-2014,13,2,packaged fruit/vegetables,3.5,7.0
1466,13-07-2014,21,3,hamburger meat,12.3,36.900000000000006
4105,26-10-2014,63,2,liquor (appetizer),11.2,22.4
3530,21-03-2014,71,2,shopping bags,5.12,10.24
2960,11-03-2014,64,2,UHT-milk,2.1,4.2
2676,06-10-2014,7,2,citrus fruit,1.5,3.0
4318,28-08-2014,60,3,cream cheese ,6.3,18.9
2956,07-08-2014,16,1,butter milk,6.1,6.1
1360,17-06-2014,45,1,curd,9.8,9.8
2285,06-07-2014,24,1,pastry,3.1,3.1
4117,12-07-2014,63,1,liquor (appetizer),11.2,11.2
3009,27-01-2014,18,1,yogurt,2.2,2.2
1069,20-05-2014,20,3,brown bread,0.8,2.4000000000000004
1194,27-02-2014,3,1,pip fruit,3.0,3.0
4406,21-03-2014,25,3,canned beer,1.1,3.3000000000000003
2028,02-05-2014,51,3,dessert,1.15,3.4499999999999997
1500,01-04-2014,50,1,bottled beer,1.8,1.8
2617,27-05-2014,100,1,chewing gum,0.5,0.5
2545,11-10-2014,4,1,other vegetables,0.8,0.8
3356,21-02-2014,38,2,soda,0.8,1.6
3557,06-05-2014,18,3,yogurt,2.2,6.6000000000000005
1311,14-01-2014,4,1,other vegetables,0.8,0.8
4803,16-01-2014,2,2,whole milk,1.8,3.6
3685,20-07-2014,1,3,tropical fruit,7.803532318,23.410596954
4206,04-04-2014,5,2,rolls/buns,1.2,2.4
1457,15-04-2014,119,2,long life bakery product,9.9,19.8
4610,18-11-2014,76,1,sliced cheese,4.2,4.2
2802,14-09-2014,2,3,whole milk,1.8,5.4
3232,09-07-2014,49,2,beverages,1.1,2.2
1623,12-01-2014,38,3,soda,0.8,2.4000000000000004
2029,27-05-2014,18,1,yogurt,2.2,2.2
2180,18-12-2014,4,3,other vegetables,0.8,2.4000000000000004
4654,03-08-2014,22,2,root vegetables,1.8,3.6
3462,16-12-2014,26,2,berries,10.8,21.6
2279,11-04-2014,41,3,processed cheese,6.4,19.200000000000003
2027,09-10-2014,5,2,rolls/buns,1.2,2.4
2667,22-10-2014,22,2,root vegetables,1.8,3.6
1379,27-02-2014,68,2,photo/film,11.9,23.8
4025,10-04-2014,19,1,sausage,3.1,3.1
2958,27-04-2014,11,1,butter,3.2,3.2
4349,22-11-2014,38,2,soda,0.8,1.6
2850,27-02-2014,5,3,rolls/buns,1.2,3.5999999999999996
2306,26-02-2014,1,1,tropical fruit,7.803532318,7.803532318
4941,08-02-2014,18,3,yogurt,2.2,6.6000000000000005
1788,19-09-2014,20,2,brown bread,0.8,1.6
2398,18-06-2014,51,2,dessert,1.15,2.3
4046,31-03-2014,3,3,pip fruit,3.0,9.0
3976,25-10-2014,76,1,sliced cheese,4.2,4.2
1905,22-04-2014,68,3,photo/film,11.9,35.7
4897,23-03-2014,3,3,pip fruit,3.0,9.0
2237,01-01-2014,17,2,bottled water,0.5,1.0
3649,30-05-2014,5,1,rolls/buns,1.2,1.2
1699,25-01-2014,63,3,liquor (appetizer),11.2,33.599999999999994
1504,14-10-2014,18,1,yogurt,2.2,2.2
4488,26-04-2014,49,2,beverages,1.1,2.2
1082,20-03-2014,17,1,bottled water,0.5,0.5
1966,20-09-2014,60,2,cream cheese ,6.3,12.6
2169,05-02-2014,7,1,citrus fruit,1.5,1.5
1711,15-12-2014,18,3,yogurt,2.2,6.6000000000000005
1827,30-09-2014,54,2,condensed milk,3.5,7.0
4389,07-10-2014,119,3,long life bakery product,9.9,29.700000000000003
2625,06-09-2014,20,2,brown bread,0.8,1.6
3984,02-09-2014,4,1,other vegetables,0.8,0.8
4709,24-05-2014,7,1,citrus fruit,1.5,1.5
3115,30-01-2014,60,2,cream cheese ,6.3,12.6
4319,10-03-2014,44,2,newspapers,3.2,6.4
2183,29-12-2014,74,2,whipped/sour cream,5.5,11.0
2338,22-09-2014,4,1,other vegetables,0.8,0.8
2156,08-05-2014,5,2,rolls/buns,1.2,2.4
2298,28-08-2014,22,2,root vegetables,1.8,3.6
4472,11-10-2014,154,3,cake bar,2.4,7.199999999999999
4835,05-12-2014,71,2,shopping bags,5.12,10.24
3581,09-06-2014,38,3,soda,0.8,2.4000000000000004
4682,21-04-2014,7,3,citrus fruit,1.5,4.5
2149,13-07-2014,2,3,whole milk,1.8,5.4
2990,16-07-2014,30,1,turkey,12.5,12.5
2439,28-05-2014,109,3,canned fruit,4.96,14.879999999999999
4406,11-07-2014,3,2,pip fruit,3.0,6.0
2463,06-12-2014,22,1,root vegetables,1.8,1.8
4047,04-04-2014,18,1,yogurt,2.2,2.2
1343,07-02-2014,71,1,shopping bags,5.12,5.12
2628,02-12-2014,26,1,berries,10.8,10.8
3467,08-11-2014,24,1,pastry,3.1,3.1
3320,21-01-2014,21,1,hamburger meat,12.3,12.3
3126,02-12-2014,19,1,sausage,3.1,3.1
4991,19-05-2014,22,3,root vegetables,1.8,5.4
4317,28-01-2014,25,2,canned beer,1.1,2.2
3332,21-09-2014,23,2,pork,7.2,14.4
4487,14-06-2014,88,3,house keeping products,8.5,25.5
1864,03-01-2014,73,3,oil,3.4,10.2
2812,28-08-2014,20,1,brown bread,0.8,0.8
1561,19-01-2014,66,1,onions,1.3,1.3
2555,26-04-2014,20,3,brown bread,0.8,2.4000000000000004
3517,21-09-2014,59,1,hard cheese,4.5,4.5
4972,30-07-2014,27,2,coffee,8.5,17.0
4081,11-01-2014,3,2,pip fruit,3.0,6.0
4336,28-11-2014,22,1,root vegetables,1.8,1.8
4193,14-06-2014,116,1,sauces,2.45,2.45
1944,10-08-2014,23,1,pork,7.2,7.2
1086,27-07-2014,5,2,rolls/buns,1.2,2.4
4518,31-08-2014,4,1,other vegetables,0.8,0.8
1362,03-01-2014,1,3,tropical fruit,7.803532318,23.410596954
1297,06-07-2014,19,1,sausage,3.1,3.1
4809,13-07-2014,64,3,UHT-milk,2.1,6.300000000000001
3720,09-08-2014,11,1,butter,3.2,3.2
4946,24-06-2014,128,1,soft cheese,7.2,7.2
1399,10-12-2014,36,2,frozen meals,9.7,19.4
3548,15-06-2014,4,3,other vegetables,0.8,2.4000000000000004
2791,21-11-2014,4,3,other vegetables,0.8,2.4000000000000004
3541,21-02-2014,10,3,chicken,7.2,21.6
2694,09-05-2014,3,2,pip fruit,3.0,6.0
4449,11-12-2014,45,3,curd,9.8,29.400000000000002
2288,05-12-2014,2,2,whole milk,1.8,3.6
1426,20-03-2014,70,1,margarine,3.5,3.5
4126,22-04-2014,4,1,other vegetables,0.8,0.8
2960,14-11-2014,4,3,other vegetables,0.8,2.4000000000000004
3921,18-06-2014,5,1,rolls/buns,1.2,1.2
3931,26-10-2014,25,1,canned beer,1.1,1.1
3183,10-12-2014,38,3,soda,0.8,2.4000000000000004
4172,16-02-2014,81,1,Instant food products,0.6,0.6
1767,18-12-2014,17,3,bottled water,0.5,1.5
4665,03-12-2014,2,3,whole milk,1.8,5.4
3386,18-03-2014,12,1,fruit/vegetable juice,2.1,2.1
3731,29-06-2014,4,1,other vegetables,0.8,0.8
1478,26-12-2014,128,1,soft cheese,7.2,7.2
3306,21-07-2014,50,1,bottled beer,1.8,1.8
1204,23-06-2014,5,1,rolls/buns,1.2,1.2
1611,18-03-2014,19,2,sausage,3.1,6.2
4555,19-12-2014,14,1,chocolate,11.5,11.5
1612,25-12-2014,18,2,yogurt,2.2,4.4
2217,14-09-2014,65,3,candy,3.6,10.8
1869,20-12-2014,73,1,oil,3.4,3.4
3384,13-11-2014,68,1,photo/film,11.9,11.9
4875,05-06-2014,3,1,pip fruit,3.0,3.0
3157,10-07-2014,56,3,white wine,14.2,42.599999999999994
2973,21-10-2014,114,2,napkins,21.8,43.6
3007,01-04-2014,5,2,rolls/buns,1.2,2.4
1230,16-03-2014,25,1,canned beer,1.1,1.1
1522,30-01-2014,2,1,whole milk,1.8,1.8
3714,15-02-2014,4,1,other vegetables,0.8,0.8
2110,22-11-2014,2,1,whole milk,1.8,1.8
3051,25-05-2014,25,3,canned beer,1.1,3.3000000000000003
3790,24-04-2014,81,1,Instant food products,0.6,0.6
3851,11-08-2014,50,3,bottled beer,1.8,5.4
4498,22-07-2014,11,1,butter,3.2,3.2
1182,30-09-2014,5,2,rolls/buns,1.2,2.4
2694,21-02-2014,3,2,pip fruit,3.0,6.0
4099,23-05-2014,22,1,root vegetables,1.8,1.8
2229,24-07-2014,12,1,fruit/vegetable juice,2.1,2.1
2618,12-01-2014,119,3,long life bakery product,9.9,29.700000000000003
4902,30-05-2014,4,1,other vegetables,0.8,0.8
1746,23-10-2014,1,1,tropical fruit,7.803532318,7.803532318
2424,28-09-2014,16,1,butter milk,6.1,6.1
2922,23-02-2014,38,2,soda,0.8,1.6
4030,29-05-2014,11,3,butter,3.2,9.600000000000001
3107,27-02-2014,115,2,waffles,2.5,5.0
1996,22-09-2014,5,3,rolls/buns,1.2,3.5999999999999996
3613,25-01-2014,22,2,root vegetables,1.8,3.6
2423,31-07-2014,2,1,whole milk,1.8,1.8
4384,06-09-2014,4,2,other vegetables,0.8,1.6
2856,24-12-2014,125,2,instant coffee,4.9,9.8
1437,15-03-2014,24,3,pastry,3.1,9.3
4116,23-05-2014,136,3,dishes,6.8,20.4
2143,17-12-2014,18,2,yogurt,2.2,4.4
4013,23-12-2014,99,3,canned vegetables,5.7,17.1
2011,14-08-2014,18,3,yogurt,2.2,6.6000000000000005
3011,27-06-2014,62,3,pickled vegetables,2.7,8.100000000000001
4259,16-12-2014,24,3,pastry,3.1,9.3
3750,30-09-2014,3,3,pip fruit,3.0,9.0
3633,12-07-2014,38,2,soda,0.8,1.6
4544,08-12-2014,27,3,coffee,8.5,25.5
2314,09-02-2014,2,1,whole milk,1.8,1.8
2287,27-10-2014,36,2,frozen meals,9.7,19.4
2166,04-05-2014,1,2,tropical fruit,7.803532318,15.607064636
1162,20-08-2014,32,2,red/blush wine,12.2,24.4
4215,03-04-2014,124,3,specialty fat,4.5,13.5
4666,01-02-2014,75,1,frozen vegetables,2.5,2.5
3790,09-06-2014,20,3,brown bread,0.8,2.4000000000000004
3650,23-12-2014,50,2,bottled beer,1.8,3.6
3309,30-01-2014,83,2,white bread,0.3,0.6
1501,28-08-2014,45,2,curd,9.8,19.6
4580,12-10-2014,128,2,soft cheese,7.2,14.4
4942,01-01-2014,11,3,butter,3.2,9.600000000000001
1169,04-01-2014,61,1,liquor,8.5,8.5
1217,21-07-2014,2,1,whole milk,1.8,1.8
4750,03-05-2014,18,2,yogurt,2.2,4.4
4870,01-07-2014,38,1,soda,0.8,0.8
4194,21-07-2014,68,2,photo/film,11.9,23.8
3629,22-11-2014,18,2,yogurt,2.2,4.4
